"","Sample","downloaded","mapped","asked","circ","path","Type","Cellline","OncotreeLineage","is_ecDNA"
"1391","ENCSR673WPR_ChIP-seq_Input_K562_SRX11169213",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR673WPR_ChIP-seq_Input_K562_SRX11169213","Input","K562","Myeloid","0"
"1392","ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX067410",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX067410","Input","HELAS3","Cervix","0"
"1393","ENCSR477JXX_ChIP-seq_Input_SK-N-SH_SRX16500201",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR477JXX_ChIP-seq_Input_SK-N-SH_SRX16500201","Input","SKNSH","Peripheral Nervous System","1"
"1394","ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX2630385",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX2630385","Input","HELAS3","Cervix","0"
"1395","ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX2630386",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000AOB_ChIP-seq_Input_HeLa-S3_SRX2630386","Input","HELAS3","Cervix","0"
"1396","ENCSR580ECR_ChIP-seq_Input_HeLa-S3_SRX2424157",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR580ECR_ChIP-seq_Input_HeLa-S3_SRX2424157","Input","HELAS3","Cervix","0"
"1397","ENCSR542LGX_ChIP-seq_Input_A549_SRX10476775",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR542LGX_ChIP-seq_Input_A549_SRX10476775","Input","A549","Lung","0"
"1398","ENCSR580ECR_ChIP-seq_Input_HeLa-S3_SRX2424158",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR580ECR_ChIP-seq_Input_HeLa-S3_SRX2424158","Input","HELAS3","Cervix","0"
"1399","ENCSR298PFG_ChIP-seq_Input_MCF-7_SRX16500312",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR298PFG_ChIP-seq_Input_MCF-7_SRX16500312","Input","MCF7","Breast","1"
"1400","ENCSR716BTZ_ChIP-seq_Input_VCaP_SRX3322738",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR716BTZ_ChIP-seq_Input_VCaP_SRX3322738","Input","VCAP","Prostate","1"
"1401","ENCSR291BKA_ChIP-seq_Input_K562_SRX11165417",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR291BKA_ChIP-seq_Input_K562_SRX11165417","Input","K562","Myeloid","0"
"1402","ENCSR592PUP_ChIP-seq_Input_K562_SRX10478395",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR592PUP_ChIP-seq_Input_K562_SRX10478395","Input","K562","Myeloid","0"
"1403","ENCSR506DBU_ChIP-seq_Input_K562_SRX16495508",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR506DBU_ChIP-seq_Input_K562_SRX16495508","Input","K562","Myeloid","0"
"1404","ENCSR969KWE_ChIP-seq_Input_A549_SRX10478374",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR969KWE_ChIP-seq_Input_A549_SRX10478374","Input","A549","Lung","0"
"1405","ENCSR716BTZ_ChIP-seq_Input_VCaP_SRX3322739",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR716BTZ_ChIP-seq_Input_VCaP_SRX3322739","Input","VCAP","Prostate","1"
"1406","ENCSR697UDH_ChIP-seq_Input_SK-N-SH_SRX10478660",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR697UDH_ChIP-seq_Input_SK-N-SH_SRX10478660","Input","SKNSH","Peripheral Nervous System","0"
"1407","ENCSR689IML_ChIP-seq_Input_A549_SRX16500343",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR689IML_ChIP-seq_Input_A549_SRX16500343","Input","A549","Lung","1"
"1408","ENCSR000DTP_ChIP-seq_Input_HCT116_SRX190070",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000DTP_ChIP-seq_Input_HCT116_SRX190070","Input","HCT116","Bowel","0"
"1409","ENCSR580TXR_ChIP-seq_Input_A549_SRX16499361",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR580TXR_ChIP-seq_Input_A549_SRX16499361","Input","A549","Lung","1"
"1410","ENCSR610PBT_ChIP-seq_Input_K562_SRX16499756",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR610PBT_ChIP-seq_Input_K562_SRX16499756","Input","K562","Myeloid","1"
"1411","ENCSR375CYS_ChIP-seq_Input_K562_SRX2423853",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR375CYS_ChIP-seq_Input_K562_SRX2423853","Input","K562","Myeloid","1"
"1412","ENCSR315TRH_ChIP-seq_Input_K562_SRX11160757",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR315TRH_ChIP-seq_Input_K562_SRX11160757","Input","K562","Myeloid","1"
"1413","ENCSR771IOP_ChIP-seq_Input_HAP-1_SRX10187486",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR771IOP_ChIP-seq_Input_HAP-1_SRX10187486","Input","HAP1","Myeloid","0"
"1414","ENCSR000EXF_ChIP-seq_Input_NT2_D1_SRX150500",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EXF_ChIP-seq_Input_NT2_D1_SRX150500","Input","NT2D1","Lung","0"
"1415","ENCSR000DXC_ChIP-seq_Input_Panc1_SRX190029",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000DXC_ChIP-seq_Input_Panc1_SRX190029","Input","PANC1","Pancreas","0"
"1416","ENCSR000DXV_ChIP-seq_Input_WERI-Rb-1_SRX190101",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000DXV_ChIP-seq_Input_WERI-Rb-1_SRX190101","Input","WERIRB1","Eye","0"
"1417","ENCSR269OND_ChIP-seq_Input_Caco-2_SRX10187705",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR269OND_ChIP-seq_Input_Caco-2_SRX10187705","Input","CACO2","Bowel","1"
"1418","ENCSR000EXM_ChIP-seq_Input_Panc1_SRX150696",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EXM_ChIP-seq_Input_Panc1_SRX150696","Input","PANC1","Pancreas","0"
"1419","ENCSR000EXM_ChIP-seq_Input_Panc1_SRX2156834",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EXM_ChIP-seq_Input_Panc1_SRX2156834","Input","PANC1","Pancreas","0"
"1420","ENCSR044HDZ_ChIP-seq_Input_MCF-7_SRX16495386",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR044HDZ_ChIP-seq_Input_MCF-7_SRX16495386","Input","MCF7","Breast","1"
"1421","ENCSR000BPP_ChIP-seq_Input_Panc1_SRX190252",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000BPP_ChIP-seq_Input_Panc1_SRX190252","Input","PANC1","Pancreas","0"
"1422","ENCSR000EWW_ChIP-seq_Input_MCF-7_SRX152080",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EWW_ChIP-seq_Input_MCF-7_SRX152080","Input","MCF7","Breast","0"
"1423","ENCSR088LKY_ChIP-seq_Input_SK-N-SH_SRX11165376",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR088LKY_ChIP-seq_Input_SK-N-SH_SRX11165376","Input","SKNSH","Peripheral Nervous System","1"
"1424","ENCSR425VYE_ChIP-seq_Input_K562_SRX11168935",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR425VYE_ChIP-seq_Input_K562_SRX11168935","Input","K562","Myeloid","0"
"1425","ENCSR322WTB_ChIP-seq_Input_K562_SRX10476490",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR322WTB_ChIP-seq_Input_K562_SRX10476490","Input","K562","Myeloid","1"
"1426","ENCSR373JEF_ChIP-seq_Input_K562_SRX16497646",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR373JEF_ChIP-seq_Input_K562_SRX16497646","Input","K562","Myeloid","0"
"1427","ENCSR618JZG_ChIP-seq_Input_SK-N-SH_SRX10976390",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR618JZG_ChIP-seq_Input_SK-N-SH_SRX10976390","Input","SKNSH","Peripheral Nervous System","0"
"1428","ENCSR411AFQ_ChIP-seq_Input_SK-N-SH_SRX10977296",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR411AFQ_ChIP-seq_Input_SK-N-SH_SRX10977296","Input","SKNSH","Peripheral Nervous System","0"
"1429","ENCSR146HFQ_ChIP-seq_Input_K562_SRX16497609",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR146HFQ_ChIP-seq_Input_K562_SRX16497609","Input","K562","Myeloid","1"
"1430","ENCSR298RRI_ChIP-seq_Input_K562_SRX10475770",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR298RRI_ChIP-seq_Input_K562_SRX10475770","Input","K562","Myeloid","0"
"1431","ENCSR615JHA_ChIP-seq_Input_HepG2_SRX10478500",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR615JHA_ChIP-seq_Input_HepG2_SRX10478500","Input","HEPG2","Liver","0"
"1432","ENCSR926XXG_ChIP-seq_Input_K562_SRX10478036",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR926XXG_ChIP-seq_Input_K562_SRX10478036","Input","K562","Myeloid","1"
"1433","ENCSR906GHW_ChIP-seq_Input_K562_SRX11161884",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR906GHW_ChIP-seq_Input_K562_SRX11161884","Input","K562","Myeloid","1"
"1434","ENCSR352VNP_ChIP-seq_Input_HepG2_SRX6783990",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR352VNP_ChIP-seq_Input_HepG2_SRX6783990","Input","HEPG2","Liver","0"
"1435","ENCSR776XHE_ChIP-seq_Input_HepG2_SRX10475430",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR776XHE_ChIP-seq_Input_HepG2_SRX10475430","Input","HEPG2","Liver","0"
"1436","ENCSR086KKZ_ChIP-seq_Input_SK-N-SH_SRX10475636",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR086KKZ_ChIP-seq_Input_SK-N-SH_SRX10475636","Input","SKNSH","Peripheral Nervous System","0"
"1437","ENCSR207GLV_ChIP-seq_Input_K562_SRX11158671",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR207GLV_ChIP-seq_Input_K562_SRX11158671","Input","K562","Myeloid","0"
"1438","ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2157013",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2157013","Input","MCF7","Breast","0"
"1439","ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2157014",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2157014","Input","MCF7","Breast","0"
"1440","ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2672475",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR768LHG_ChIP-seq_Input_MCF-7_SRX2672475","Input","MCF7","Breast","1"
"1441","ENCSR099ETQ_ChIP-seq_Input_K562_SRX16495462",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR099ETQ_ChIP-seq_Input_K562_SRX16495462","Input","K562","Myeloid","0"
"1442","ENCSR305PNK_ChIP-seq_Input_HCT116_SRX3322211",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR305PNK_ChIP-seq_Input_HCT116_SRX3322211","Input","HCT116","Bowel","0"
"1443","ENCSR305PNK_ChIP-seq_Input_HCT116_SRX3322212",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR305PNK_ChIP-seq_Input_HCT116_SRX3322212","Input","HCT116","Bowel","0"
"1444","ENCSR825BVU_ChIP-seq_Input_K562_SRX11169232",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR825BVU_ChIP-seq_Input_K562_SRX11169232","Input","K562","Myeloid","0"
"1445","ENCSR276WUU_ChIP-seq_Input_K562_SRX11165365",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR276WUU_ChIP-seq_Input_K562_SRX11165365","Input","K562","Myeloid","0"
"1446","ENCSR333CHZ_ChIP-seq_Input_K562_SRX16495668",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR333CHZ_ChIP-seq_Input_K562_SRX16495668","Input","K562","Myeloid","1"
"1447","ENCSR197JBL_ChIP-seq_Input_SK-N-SH_SRX10976703",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR197JBL_ChIP-seq_Input_SK-N-SH_SRX10976703","Input","SKNSH","Peripheral Nervous System","1"
"1448","ENCSR301NCS_ChIP-seq_Input_MCF-7_SRX20149383",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR301NCS_ChIP-seq_Input_MCF-7_SRX20149383","Input","MCF7","Breast","1"
"1449","ENCSR481DSF_ChIP-seq_Input_SK-N-SH_SRX10977451",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR481DSF_ChIP-seq_Input_SK-N-SH_SRX10977451","Input","SKNSH","Peripheral Nervous System","0"
"1450","ENCSR823HRT_ChIP-seq_Input_SK-N-SH_SRX10977287",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR823HRT_ChIP-seq_Input_SK-N-SH_SRX10977287","Input","SKNSH","Peripheral Nervous System","0"
"1451","ENCSR479INP_ChIP-seq_Input_HepG2_SRX10475623",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR479INP_ChIP-seq_Input_HepG2_SRX10475623","Input","HEPG2","Liver","0"
"1452","ENCSR514NTD_ChIP-seq_Input_A549_SRX10476586",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR514NTD_ChIP-seq_Input_A549_SRX10476586","Input","A549","Lung","0"
"1453","ENCSR172OXO_ChIP-seq_Input_HepG2_SRX10477239",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR172OXO_ChIP-seq_Input_HepG2_SRX10477239","Input","HEPG2","Liver","0"
"1454","ENCSR851OQN_ChIP-seq_Input_K562_SRX11167850",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR851OQN_ChIP-seq_Input_K562_SRX11167850","Input","K562","Myeloid","0"
"1455","ENCSR232JJY_ChIP-seq_Input_K562_SRX11162034",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR232JJY_ChIP-seq_Input_K562_SRX11162034","Input","K562","Myeloid","0"
"1456","ENCSR616LTS_ChIP-seq_Input_K562_SRX10478502",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR616LTS_ChIP-seq_Input_K562_SRX10478502","Input","K562","Myeloid","1"
"1457","ENCSR723FET_ChIP-seq_Input_WERI-Rb-1_SRX10976746",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR723FET_ChIP-seq_Input_WERI-Rb-1_SRX10976746","Input","WERIRB1","Eye","0"
"1458","ENCSR011GWK_ChIP-seq_Input_PC-9_SRX2630460",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR011GWK_ChIP-seq_Input_PC-9_SRX2630460","Input","PC9","Lung","0"
"1459","ENCSR011GWK_ChIP-seq_Input_PC-9_SRX2630461",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR011GWK_ChIP-seq_Input_PC-9_SRX2630461","Input","PC9","Lung","0"
"1460","ENCSR000BMM_ChIP-seq_Input_HeLa-S3_SRX100524",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000BMM_ChIP-seq_Input_HeLa-S3_SRX100524","Input","HELAS3","Cervix","0"
"1461","ENCSR000AHE_ChIP-seq_Input_MCF-7_SRX190310",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000AHE_ChIP-seq_Input_MCF-7_SRX190310","Input","MCF7","Breast","1"
"1462","ENCSR000DMW_ChIP-seq_Input_MCF-7_SRX102982",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000DMW_ChIP-seq_Input_MCF-7_SRX102982","Input","MCF7","Breast","0"
"1463","ENCSR000BMK_ChIP-seq_Input_HCT116_SRX100520",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000BMK_ChIP-seq_Input_HCT116_SRX100520","Input","HCT116","Bowel","0"
"1464","ENCSR000DQJ_ChIP-seq_Input_Caco-2_SRX190019",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000DQJ_ChIP-seq_Input_Caco-2_SRX190019","Input","CACO2","Bowel","0"
"1465","ENCSR000EUX_ChIP-seq_Input_HCT116_SRX152076",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EUX_ChIP-seq_Input_HCT116_SRX152076","Input","HCT116","Bowel","0"
"1466","ENCSR198WIH_ChIP-seq_Input_HCT116_SRX2156887",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR198WIH_ChIP-seq_Input_HCT116_SRX2156887","Input","HCT116","Bowel","0"
"1467","ENCSR198WIH_ChIP-seq_Input_HCT116_SRX2156888",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR198WIH_ChIP-seq_Input_HCT116_SRX2156888","Input","HCT116","Bowel","0"
"1468","ENCSR000EVH_ChIP-seq_Input_HeLa-S3_SRX101464",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EVH_ChIP-seq_Input_HeLa-S3_SRX101464","Input","HELAS3","Cervix","0"
"1469","ENCSR141ITZ_ChIP-seq_Input_Panc1_SRX3321981",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR141ITZ_ChIP-seq_Input_Panc1_SRX3321981","Input","PANC1","Pancreas","1"
"1470","ENCSR141ITZ_ChIP-seq_Input_Panc1_SRX3321982",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR141ITZ_ChIP-seq_Input_Panc1_SRX3321982","Input","PANC1","Pancreas","1"
"1471","ENCSR436OZQ_ChIP-seq_Input_K562_SRX3322360",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR436OZQ_ChIP-seq_Input_K562_SRX3322360","Input","K562","Myeloid","0"
"1472","ENCSR524BHN_ChIP-seq_Input_HepG2_SRX10476662",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR524BHN_ChIP-seq_Input_HepG2_SRX10476662","Input","HEPG2","Liver","0"
"1473","ENCSR352VNP_ChIP-seq_Input_HepG2_SRX6783991",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR352VNP_ChIP-seq_Input_HepG2_SRX6783991","Input","HEPG2","Liver","0"
"1474","ENCSR589YUZ_ChIP-seq_Input_K562_SRX10478383",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR589YUZ_ChIP-seq_Input_K562_SRX10478383","Input","K562","Myeloid","0"
"1475","ENCSR042HRU_ChIP-seq_Input_HepG2_SRX10475382",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR042HRU_ChIP-seq_Input_HepG2_SRX10475382","Input","HEPG2","Liver","0"
"1476","ENCSR770PLF_ChIP-seq_Input_HepG2_SRX10475394",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR770PLF_ChIP-seq_Input_HepG2_SRX10475394","Input","HEPG2","Liver","0"
"1477","ENCSR000EUX_ChIP-seq_Input_HCT116_SRX2156831",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR000EUX_ChIP-seq_Input_HCT116_SRX2156831","Input","HCT116","Bowel","0"
"1478","ENCSR899XXQ_ChIP-seq_Input_SK-N-MC_SRX2636463",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ENCODE_Input/encode/ENCSR899XXQ_ChIP-seq_Input_SK-N-MC_SRX2636463","Input","SKNMC","Bone","0"
"1479","SRP170080_SRX5055009_colon_COLO320DM_ATACseq_2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055009_colon_COLO320DM_ATACseq_2","ATAC","COLO320DM","Bowel","1"
"1480","SRP170080_SRX5055010_colon_COLO320DM_ATACseq_1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055010_colon_COLO320DM_ATACseq_1","ATAC","COLO320DM","Bowel","0"
"1483","SRP170080_SRX5913660_colon_COLO320HSR_ATAC_rep2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913660_colon_COLO320HSR_ATAC_rep2","ATAC","COLO320HSR","Bowel","0"
"1484","SRP170080_SRX5913661_colon_COLO320HSR_ATAC_rep1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913661_colon_COLO320HSR_ATAC_rep1","ATAC","COLO320HSR","Bowel","0"
"1487","SRP170080_SRX5055011_Brain_GBM39_ATACseq_2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055011_Brain_GBM39_ATACseq_2","ATAC","GBM39","CNS/Brain","1"
"1488","SRP170080_SRX5055012_Brain_GBM39_ATACseq_1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5055012_Brain_GBM39_ATACseq_1","ATAC","GBM39","CNS/Brain","1"
"1494","SRP170080_SRX5913898_Brain_GBM39_H3K4me1_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913898_Brain_GBM39_H3K4me1_rep1","ChIP","GBM39","CNS/Brain","1"
"1495","SRP170080_SRX5913899_Brain_GBM39_H3K4me1_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913899_Brain_GBM39_H3K4me1_rep2","ChIP","GBM39","CNS/Brain","1"
"1496","SRP170080_SRX5913900_Brain_GBM39_H3K27ac_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913900_Brain_GBM39_H3K27ac_rep1","ChIP","GBM39","CNS/Brain","1"
"1497","SRP170080_SRX5913901_Brain_GBM39_H3K27ac_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913901_Brain_GBM39_H3K27ac_rep2","ChIP","GBM39","CNS/Brain","1"
"1498","SRP170080_SRX5913902_Brain_GBM39_CTCF_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913902_Brain_GBM39_CTCF_rep1","ChIP","GBM39","CNS/Brain","1"
"1499","SRP170080_SRX5913903_Brain_GBM39_CTCF_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913903_Brain_GBM39_CTCF_rep2","ChIP","GBM39","CNS/Brain","1"
"1500","SRP170080_SRX5913904_Brain_GBM39_SMC3_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913904_Brain_GBM39_SMC3_rep1","ChIP","GBM39","CNS/Brain","1"
"1501","SRP170080_SRX5913905_Brain_GBM39_SMC3_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913905_Brain_GBM39_SMC3_rep2","ChIP","GBM39","CNS/Brain","1"
"1506","SRP170080_SRX5913906_Brain_GBM39_INPUT_rep1",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913906_Brain_GBM39_INPUT_rep1","Input","GBM39","CNS/Brain","1"
"1507","SRP170080_SRX5913907_Brain_GBM39_INPUT_rep2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/ATAC-CHiP/SRP170080_SRX5913907_Brain_GBM39_INPUT_rep2","Input","GBM39","CNS/Brain","1"
"3141","SRP001572_GSM525265_GBM_CBP_T0_ChIP",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/GBM_from_GEO/SRP001572_GSM525265_GBM_CBP_T0_ChIP","ChIP","T98G","CNS/Brain","0"
"3142","SRP001572_GSM525266_GBM_p300_T0_ChIP",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/GBM_from_GEO/SRP001572_GSM525266_GBM_p300_T0_ChIP","ChIP","T98G","CNS/Brain","0"
"3143","SRP001572_GSM525267_GBM_p300_T30-2_ChIP",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/GBM_from_GEO/SRP001572_GSM525267_GBM_p300_T30-2_ChIP","ChIP","T98G","CNS/Brain","0"
